mainshock_name,mainshock_time,mainshock_magnitude,aftershock_time,aftershock_magnitude,aftershock_place,aftershock_latitude,aftershock_longitude
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 05:15:43.916,5.3,"42 km ENE of Barcelona, Philippines",8.3448,126.7748
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 05:45:11.007,4.6,"37 km ENE of Barcelona, Philippines",8.3339,126.7259
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 05:51:38.185,4.3,"48 km ESE of Marihatag, Philippines",8.6484,126.7103
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 06:08:29.488,5.0,"48 km ENE of Hinatuan, Philippines",8.4944,126.7589
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 06:59:02.261,4.4,"55 km ENE of Hinatuan, Philippines",8.544,126.812
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 07:10:08.017,4.2,"55 km ENE of Hinatuan, Philippines",8.6243,126.7681
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 07:23:58.178,4.2,"22 km ENE of Tidman, Philippines",8.3413,126.5352
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 07:33:34.455,4.2,"66 km ENE of Barcelona, Philippines",8.4113,126.9788
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 07:47:55.927,4.4,"60 km E of Aras-asan, Philippines",8.7874,126.8538
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 08:12:25.614,4.3,"52 km NE of Barcelona, Philippines",8.4308,126.8279
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 09:29:41.149,4.9,"47 km ENE of Hinatuan, Philippines",8.5281,126.738
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 09:55:30.676,4.1,"32 km E of Hinatuan, Philippines",8.4163,126.6217
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 10:06:03.859,4.3,"24 km NE of Barcelona, Philippines",8.2898,126.6128
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 10:12:30.648,4.5,"26 km E of Hinatuan, Philippines",8.3734,126.5764
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 10:37:56.227,4.4,"48 km ENE of Barcelona, Philippines",8.3084,126.848
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 10:48:43.949,4.4,"56 km ENE of Hinatuan, Philippines",8.5486,126.8142
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 11:31:30.863,4.4,"17 km ENE of Barcelona, Philippines",8.2428,126.5714
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 12:04:24.271,4.2,"95 km E of Barcelona, Philippines",8.2883,127.293
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 13:20:08.149,4.3,"62 km ENE of Barcelona, Philippines",8.4181,126.9414
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 13:46:03.913,4.4,"96 km E of Aras-asan, Philippines",8.7181,127.1752
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 14:02:31.838,4.4,"80 km E of Marihatag, Philippines",8.7103,127.0253
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 14:14:46.314,4.4,"61 km E of Barcelona, Philippines",8.1961,126.9876
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 15:38:36.198,4.4,"30 km ENE of Hinatuan, Philippines",8.4337,126.6059
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 16:23:46.001,4.7,"56 km ENE of Hinatuan, Philippines",8.5476,126.8152
"Hinatuan, Surigao Del Sur",2023-12-03 18:35:50,6.6,2023-12-04 18:04:10.825,4.2,"98 km ESE of Aras-asan, Philippines",8.7039,127.1912
