mainshock_name,mainshock_time,mainshock_magnitude,aftershock_time,aftershock_magnitude,aftershock_place,aftershock_latitude,aftershock_longitude
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 22:12:37.953,4.4,"69 km ENE of Hinatuan, Philippines",8.5686,126.9342
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 22:20:32.282,4.8,"52 km ENE of Hinatuan, Philippines",8.5619,126.7744
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 22:30:04.554,4.5,"43 km E of Marihatag, Philippines",8.7493,126.6833
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 22:31:40.681,4.2,"22 km NE of Hinatuan, Philippines",8.5035,126.485
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 22:38:51.018,4.5,"76 km ESE of Marihatag, Philippines",8.6492,126.9694
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 22:42:17.814,5.1,"71 km E of Marihatag, Philippines",8.7045,126.9358
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 23:15:12.419,4.3,"19 km ENE of Barcelona, Philippines",8.2419,126.5865
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 23:16:16.451,4.6,"52 km ENE of Barcelona, Philippines",8.3619,126.8616
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 23:25:12.213,5.1,"44 km NE of Barcelona, Philippines",8.4018,126.758
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-03 23:57:48.381,4.4,"11 km E of Gamut, Philippines",8.5228,126.3419
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 00:36:08.606,4.4,"32 km ENE of Hinatuan, Philippines",8.4667,126.61
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 00:39:02.759,4.8,"39 km E of Barcelona, Philippines",8.1051,126.7847
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 00:55:23.811,4.3,"40 km E of Aras-asan, Philippines",8.8642,126.6775
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 01:00:36.739,4.5,"23 km E of Aras-asan, Philippines",8.8796,126.5209
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 01:06:40.143,4.5,"34 km ENE of Hinatuan, Philippines",8.5406,126.5985
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 01:07:50.505,5.5,"52 km NE of Barcelona, Philippines",8.4547,126.8072
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 01:17:35.890,4.4,"52 km ENE of Hinatuan, Philippines",8.5144,126.7897
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 01:51:09.184,4.2,"48 km ENE of Hinatuan, Philippines",8.5839,126.7206
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 02:11:04.909,5.0,"49 km ENE of Hinatuan, Philippines",8.4825,126.7738
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 02:11:57.805,4.8,"39 km ENE of Hinatuan, Philippines",8.5389,126.6466
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 02:19:50.365,4.4,"8 km SSE of Salvacion, Philippines",8.6371,126.2272
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 02:38:18.667,5.2,"54 km ENE of Hinatuan, Philippines",8.5649,126.7867
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 02:59:00.438,4.3,"37 km E of Hinatuan, Philippines",8.4247,126.6669
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 03:08:51.639,4.5,"56 km ESE of Marihatag, Philippines",8.6706,126.7952
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 03:49:14.221,4.5,"24 km ESE of Marihatag, Philippines",8.7488,126.5107
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 04:17:23.815,5.3,"49 km E of Aras-asan, Philippines",8.8321,126.7554
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 04:32:29.894,4.3,"31 km ESE of Marihatag, Philippines",8.6628,126.5432
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 04:43:49.261,5.1,"56 km ENE of Barcelona, Philippines",8.3955,126.8925
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 04:59:01.651,5.3,"39 km E of Aras-asan, Philippines",8.879,126.666
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 05:03:41.324,4.8,"13 km NE of Hinatuan, Philippines",8.4492,126.4344
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 05:08:36.001,5.7,"37 km E of Aras-asan, Philippines",8.8354,126.6446
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 05:14:55.893,4.4,"21 km SE of Marihatag, Philippines",8.6682,126.4292
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 05:15:43.916,5.3,"42 km ENE of Barcelona, Philippines",8.3448,126.7748
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 05:45:11.007,4.6,"37 km ENE of Barcelona, Philippines",8.3339,126.7259
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 05:51:38.185,4.3,"48 km ESE of Marihatag, Philippines",8.6484,126.7103
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 06:08:29.488,5.0,"48 km ENE of Hinatuan, Philippines",8.4944,126.7589
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 06:43:48.172,4.6,"26 km E of Marihatag, Philippines",8.7921,126.5415
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 06:59:02.261,4.4,"55 km ENE of Hinatuan, Philippines",8.544,126.812
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 07:10:08.017,4.2,"55 km ENE of Hinatuan, Philippines",8.6243,126.7681
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 07:11:08.522,4.4,"9 km NNE of Hinatuan, Philippines",8.4451,126.376
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 07:23:58.178,4.2,"22 km ENE of Tidman, Philippines",8.3413,126.5352
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 07:33:34.455,4.2,"66 km ENE of Barcelona, Philippines",8.4113,126.9788
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 07:44:55.483,4.2,"17 km SE of Marihatag, Philippines",8.679,126.3906
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 07:47:55.927,4.4,"60 km E of Aras-asan, Philippines",8.7874,126.8538
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 08:12:25.614,4.3,"52 km NE of Barcelona, Philippines",8.4308,126.8279
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 09:10:37.888,4.1,"16 km ESE of Barcelona, Philippines",8.0992,126.5693
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 09:29:41.149,4.9,"47 km ENE of Hinatuan, Philippines",8.5281,126.738
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 09:55:30.676,4.1,"32 km E of Hinatuan, Philippines",8.4163,126.6217
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 10:06:03.859,4.3,"24 km NE of Barcelona, Philippines",8.2898,126.6128
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 10:12:30.648,4.5,"26 km E of Hinatuan, Philippines",8.3734,126.5764
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 10:37:56.227,4.4,"48 km ENE of Barcelona, Philippines",8.3084,126.848
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 10:48:43.949,4.4,"56 km ENE of Hinatuan, Philippines",8.5486,126.8142
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 11:31:30.863,4.4,"17 km ENE of Barcelona, Philippines",8.2428,126.5714
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 13:20:08.149,4.3,"62 km ENE of Barcelona, Philippines",8.4181,126.9414
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 15:38:36.198,4.4,"30 km ENE of Hinatuan, Philippines",8.4337,126.6059
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 15:44:59.627,4.5,"19 km E of Gamut, Philippines",8.5314,126.4196
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 16:23:46.001,4.7,"56 km ENE of Hinatuan, Philippines",8.5476,126.8152
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 17:07:03.477,4.3,"10 km NNE of Hinatuan, Philippines",8.4556,126.3718
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 19:05:55.402,4.1,"53 km E of Barcelona, Philippines",8.1512,126.919
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 19:57:39.486,4.4,"48 km NE of Barcelona, Philippines",8.4035,126.7949
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 21:23:33.089,4.3,"55 km E of Barcelona, Philippines",8.1699,126.9399
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 21:53:29.159,4.4,"43 km E of Aras-asan, Philippines",8.8535,126.7038
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 23:05:29.938,4.6,"55 km ENE of Barcelona, Philippines",8.258,126.9238
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-04 23:39:36.413,4.4,"44 km E of Barcelona, Philippines",8.2188,126.8343
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 00:12:12.287,4.3,"58 km NE of Barcelona, Philippines",8.4604,126.8751
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 00:49:16.087,4.4,"66 km ENE of Hinatuan, Philippines",8.5905,126.8958
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 00:58:32.744,5.1,"50 km ESE of Marihatag, Philippines",8.7119,126.7423
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 01:01:11.523,4.9,"42 km ESE of Marihatag, Philippines",8.707,126.6713
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 01:24:54.240,4.3,"20 km E of Hinatuan, Philippines",8.3678,126.5158
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 02:02:46.561,4.4,"56 km NE of Barcelona, Philippines",8.4691,126.8397
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 02:44:24.359,4.9,"58 km ENE of Barcelona, Philippines",8.3385,126.9347
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 03:39:58.980,4.8,"47 km ESE of Marihatag, Philippines",8.6563,126.702
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 03:57:15.902,4.3,"7 km WNW of Bigaan, Philippines",8.3427,126.2225
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 04:27:36.054,4.8,"45 km ESE of Marihatag, Philippines",8.6856,126.6875
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 05:27:13.681,5.1,"65 km ENE of Barcelona, Philippines",8.4351,126.9638
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 07:06:13.455,4.5,"55 km NE of Barcelona, Philippines",8.4541,126.8441
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 08:13:18.209,4.5,"37 km ENE of Barcelona, Philippines",8.3392,126.7188
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 09:56:01.380,4.6,"39 km ENE of Hinatuan, Philippines",8.4659,126.6819
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 10:48:07.755,4.5,"71 km ENE of Hinatuan, Philippines",8.6345,126.931
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 11:33:00.648,4.8,"12 km E of Hinatuan, Philippines",8.3724,126.4497
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 12:33:59.292,4.6,"29 km E of Marihatag, Philippines",8.7637,126.5614
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 12:42:36.570,5.0,"38 km ENE of Hinatuan, Philippines",8.4519,126.6751
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 12:45:07.341,4.7,"7 km N of Hinatuan, Philippines",8.4366,126.3407
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 13:32:26.546,4.5,"44 km E of Marihatag, Philippines",8.7596,126.6992
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 14:57:48.753,4.0,"63 km ENE of Barcelona, Philippines",8.4116,126.9541
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 16:29:55.543,4.4,"67 km ENE of Barcelona, Philippines",8.3494,127.0163
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 19:44:51.596,4.4,"27 km ENE of Gamut, Philippines",8.608,126.4778
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 20:23:28.205,4.5,"13 km E of Loyola, Philippines",8.3338,126.4518
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 20:29:38.408,4.5,"37 km ESE of Aras-asan, Philippines",8.8148,126.6416
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 21:52:13.304,4.6,"40 km ENE of Hinatuan, Philippines",8.5437,126.6603
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 23:18:49.786,4.4,"64 km ENE of Barcelona, Philippines",8.3308,126.9982
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 23:34:25.426,4.6,"37 km ESE of Marihatag, Philippines",8.6166,126.5826
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-05 23:39:56.401,4.7,"31 km ESE of Marihatag, Philippines",8.6686,126.5522
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 01:22:48.092,4.1,"49 km NE of Barcelona, Philippines",8.4338,126.7907
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 01:55:58.955,5.3,"26 km ENE of Gamut, Philippines",8.6155,126.4644
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 05:34:10.446,4.2,"53 km ENE of Barcelona, Philippines",8.3768,126.8645
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 08:32:17.021,4.3,"68 km ENE of Barcelona, Philippines",8.4339,126.9909
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 08:33:04.427,4.9,"30 km ESE of Aras-asan, Philippines",8.8178,126.5838
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 09:34:55.226,4.5,"18 km ESE of Aras-asan, Philippines",8.8279,126.4699
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 10:33:26.051,4.3,"68 km ENE of Barcelona, Philippines",8.4435,126.9835
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 10:41:23.010,5.1,"38 km ESE of Marihatag, Philippines",8.6273,126.6017
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 11:42:50.241,4.6,"56 km NE of Barcelona, Philippines",8.462,126.8433
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 14:52:37.348,4.9,"48 km ENE of Hinatuan, Philippines",8.4874,126.7553
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 15:33:14.413,4.5,"39 km E of Hinatuan, Philippines",8.4127,126.6908
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 17:25:46.324,4.5,"41 km ESE of Aras-asan, Philippines",8.8083,126.6822
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 19:14:45.547,4.7,"65 km ENE of Hinatuan, Philippines",8.6108,126.8801
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 23:07:25.852,4.2,"30 km E of Hinatuan, Philippines",8.3855,126.6075
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-06 23:33:46.088,4.9,"35 km E of Hinatuan, Philippines",8.4094,126.6536
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 01:53:23.099,4.4,"30 km E of Hinatuan, Philippines",8.399,126.6128
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 02:53:44.813,4.5,"70 km NE of Barcelona, Philippines",8.5138,126.9651
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 04:45:46.856,5.1,"45 km ESE of Marihatag, Philippines",8.7042,126.6965
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 06:38:49.459,5.2,"52 km E of Aras-asan, Philippines",8.8293,126.7893
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 07:28:53.564,4.4,"62 km ENE of Hinatuan, Philippines",8.6191,126.8486
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 14:11:37.273,4.6,"27 km ENE of Hinatuan, Philippines",8.4433,126.5756
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 15:08:37.998,4.9,"48 km ENE of Hinatuan, Philippines",8.507,126.7505
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 16:38:48.801,4.2,"15 km E of Hinatuan, Philippines",8.373,126.471
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 19:27:23.614,4.5,"61 km E of Marihatag, Philippines",8.744,126.8486
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-07 22:12:04.468,4.3,"44 km ESE of Aras-asan, Philippines",8.8044,126.7075
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-08 05:29:14.784,4.4,"70 km ENE of Barcelona, Philippines",8.4747,126.9889
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-08 05:47:05.730,4.5,"28 km SE of Marihatag, Philippines",8.6382,126.4906
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-08 09:26:53.243,4.4,"58 km ENE of Hinatuan, Philippines",8.5821,126.8213
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-08 10:32:39.480,5.2,"61 km E of Aras-asan, Philippines",8.7897,126.8612
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-08 16:09:47.231,4.6,"58 km E of Marihatag, Philippines",8.7513,126.8256
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-09 00:04:43.521,4.2,"76 km ESE of Marihatag, Philippines",8.6504,126.9781
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-09 06:27:45.009,4.2,"64 km ESE of Marihatag, Philippines",8.6364,126.8616
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-09 09:37:26.486,4.7,"27 km ENE of Hinatuan, Philippines",8.4403,126.5743
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-09 10:33:22.611,4.0,"32 km ENE of Barcelona, Philippines",8.2482,126.7122
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-09 23:59:01.264,4.6,"37 km E of Hinatuan, Philippines",8.4191,126.6676
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-10 05:15:51.310,4.1,"6 km NNE of Gamut, Philippines",8.5858,126.258
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-10 07:33:37.647,4.1,"4 km E of Salvacion, Philippines",8.7097,126.2525
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-10 12:44:58.096,4.4,"49 km E of Aras-asan, Philippines",8.8225,126.7525
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-10 17:48:50.571,4.4,"9 km ENE of Lingig, Philippines",8.0653,126.4982
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-11 10:55:39.135,4.7,"53 km ENE of Hinatuan, Philippines",8.5394,126.7894
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-11 21:48:03.871,4.6,"56 km ENE of Hinatuan, Philippines",8.5433,126.8214
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-11 22:01:24.720,4.5,"67 km ENE of Hinatuan, Philippines",8.5607,126.918
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-11 22:13:39.471,4.4,"52 km ENE of Hinatuan, Philippines",8.5702,126.7702
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 01:48:05.737,4.5,"37 km SE of Marihatag, Philippines",8.6145,126.5809
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 03:06:39.608,5.0,"54 km E of Aras-asan, Philippines",8.8298,126.803
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 03:11:15.185,4.9,"53 km ESE of Marihatag, Philippines",8.7099,126.769
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 08:17:52.360,4.8,"25 km E of Hinatuan, Philippines",8.4165,126.5584
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 13:58:24.440,5.1,"38 km NE of Hinatuan, Philippines",8.5843,126.6104
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 16:18:53.544,4.7,"61 km ENE of Barcelona, Philippines",8.4486,126.9093
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 17:49:47.725,4.6,"56 km ENE of Barcelona, Philippines",8.404,126.8793
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 18:10:28.267,4.4,"20 km ENE of Hinatuan, Philippines",8.4228,126.5154
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 18:44:13.669,4.3,"30 km ENE of Hinatuan, Philippines",8.4449,126.5995
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 20:09:20.643,4.3,"64 km NE of Barcelona, Philippines",8.4992,126.9133
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-12 21:42:52.369,4.6,"11 km NE of Gamut, Philippines",8.6012,126.3144
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-13 05:41:37.019,4.2,"61 km ENE of Hinatuan, Philippines",8.5888,126.8476
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-13 13:04:23.948,4.5,"14 km SE of Marihatag, Philippines",8.7002,126.3818
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-13 13:36:07.848,4.5,"44 km ENE of Hinatuan, Philippines",8.4829,126.7213
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-13 14:17:12.376,4.5,"77 km ENE of Hinatuan, Philippines",8.5659,127.0131
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-13 16:15:55.153,4.3,"25 km E of Hinatuan, Philippines",8.3574,126.5649
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-14 10:42:54.056,4.7,"43 km ENE of Barcelona, Philippines",8.288,126.8111
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-14 11:39:12.655,4.4,"40 km ENE of Barcelona, Philippines",8.3569,126.74
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-14 11:46:00.006,4.8,"45 km ENE of Barcelona, Philippines",8.3472,126.7989
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-14 11:54:00.342,4.7,"45 km ENE of Barcelona, Philippines",8.2634,126.8372
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-14 16:42:52.757,4.1,"65 km ENE of Hinatuan, Philippines",8.5399,126.9063
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-15 14:49:37.478,4.2,"29 km NE of Hinatuan, Philippines",8.5306,126.5542
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-15 20:29:34.527,4.2,"44 km ENE of Hinatuan, Philippines",8.5677,126.6865
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-15 21:32:14.046,4.6,"38 km E of Santa Maria, Philippines",8.0456,126.787
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-16 00:12:12.386,4.5,"60 km NE of Barcelona, Philippines",8.487,126.8695
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-16 05:36:09.404,4.2,"26 km E of Hinatuan, Philippines",8.3563,126.5701
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-16 06:56:39.084,4.3,"59 km ENE of Hinatuan, Philippines",8.5473,126.841
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-16 09:12:51.073,4.6,"20 km E of Hinatuan, Philippines",8.396,126.5152
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-16 09:38:33.711,4.3,"34 km E of Aras-asan, Philippines",8.8299,126.6189
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-16 23:43:23.520,4.5,"9 km NE of Hinatuan, Philippines",8.44,126.3825
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-17 08:18:57.525,4.4,"31 km E of Barcelona, Philippines",8.1747,126.7162
"Hinatuan, Surigao Del Sur",2023-12-02 22:37:05,7.4,2023-12-17 21:16:16.135,4.4,"55 km ENE of Barcelona, Philippines",8.3856,126.8845
